,Unnamed: 0,id,screen_name,created_at,original_text,clean_text,polarity,subjectivity,favorite_count,retweet_count,possibly_sensitive,hashtags,user_mentions,place,user_name,location,description,followers_count,friends_count,listed_count,statuses_count,favourites_count,verified,sentiment,sentimentScore
148,148,1262066681465180160,AndriannahM,Sun May 17 17:05:19 +0000 2020,Thoughts on #indoor #airquality in #Africa #cleanenergy has to be part of #COVID19 response and as we go forward #BuildBackBetter let us reduce #injustice of #AirPollution with #policies reducing #inequalities #cleancooking @CCACoalition @c40cities @UNEP https://t.co/9K7hzYAJyr,Thoughts part response go forward let us reduce reducing,0.0,0.0,5.0,2.0,False,"indoor, airquality, Africa, cleanenergy, COVID19, BuildBackBetter, injustice, AirPollution, policies, inequalities, cleancooking","CCACoalition, c40cities, UNEP","Nairobi, Kenya",Dr Andriannah Mbandi,"Nairobi, Kenya",#Kenyan #SAresearcher a #WomenInSTEM working with #Africa #Cities #AirQuality #Mobility #Emissions assessing the impact on #PublicHealth #FoodSecurity #Climate,764,986,42,1624,4909,False,POSITIVE,[0.9395412]
149,149,1257745348711329801,AndriannahM,Tue May 05 18:53:53 +0000 2020,"What about the #Airpollution indoors during #COVID19, how can we ensure #cleanenergy for #Africa households #cookinginquarantine means good #AirQuality for all? A short commentary- let us take action!  @IEA @UNEP_Africa @WHOAFRO @UNHABITAT @CCACoalition @AirQualityKenya https://t.co/0sQx0stAvl",What indoors ensure households means good A short commentary- let us take action,0.26666666666666666,0.3333333333333334,21.0,11.0,False,"Airpollution, COVID19, cleanenergy, Africa, cookinginquarantine, AirQuality","IEA, UNEP_Africa, WHOAFRO, UNHABITAT, CCACoalition, AirQualityKenya","Nairobi, Kenya",Dr Andriannah Mbandi,"Nairobi, Kenya",#Kenyan #SAresearcher a #WomenInSTEM working with #Africa #Cities #AirQuality #Mobility #Emissions assessing the impact on #PublicHealth #FoodSecurity #Climate,764,986,42,1624,4909,False,POSITIVE,[0.87019515]
151,151,1257738629985730561,Rehema1234,Tue May 05 18:27:11 +0000 2020,"Air pollution in Africa in the time of COVID-19 commentary by @AndriannahM @SEIresearch in @CleanAirJ. Exposure to indoor air pollution is the “elephant in the room” as there are directives to stay at home, yet the health burden from indoor pollution is so high. https://t.co/Sxbirt1xlq",Air pollution Africa time COVID-19 commentary Exposure indoor air pollution elephant room directives stay home yet health burden indoor pollution high,0.16,0.5399999999999999,22.0,17.0,False,,"AndriannahM, SEIresearch, CleanAirJ",,Rebecca Garland,"Pretoria, South Africa",Atmospheric scientist working on air quality and climate impacts in South Africa. Views are my own. She/her.,1484,1196,60,2477,4010,False,NEUTRAL,[0.49756473]
152,152,1255724504610988032,akams_,Thu Apr 30 05:03:46 +0000 2020,"The AQI is Good in Nairobi, see more on AirVisual https://t.co/6T9wIkAHJp",The AQI Good Nairobi see AirVisual,0.7,0.6000000000000001,0.0,0.0,False,,,"Nairobi, Kenya",#14,"-1.284207,36.897008",Coldplay,1203,1246,35,97546,4561,False,POSITIVE,[0.95627415]
153,153,1278002563292504070,AndriannahM,Tue Jun 30 16:28:49 +0000 2020,"The #AirQuality data is open and available online, already this is a huge step https://t.co/CiBNQPh2IG",The data open available online already huge step,0.26666666666666666,0.6,4.0,0.0,False,AirQuality,,"Nairobi, Kenya",Dr Andriannah Mbandi,"Nairobi, Kenya",#Kenyan #SAresearcher a #WomenInSTEM working with #Africa #Cities #AirQuality #Mobility #Emissions assessing the impact on #PublicHealth #FoodSecurity #Climate,764,986,42,1624,4909,False,NEGATIVE,[0.3277625]
154,154,1262066681465180160,AndriannahM,Sun May 17 17:05:19 +0000 2020,Thoughts on #indoor #airquality in #Africa #cleanenergy has to be part of #COVID19 response and as we go forward #BuildBackBetter let us reduce #injustice of #AirPollution with #policies reducing #inequalities #cleancooking @CCACoalition @c40cities @UNEP https://t.co/9K7hzYAJyr,Thoughts part response go forward let us reduce reducing,0.0,0.0,5.0,2.0,False,"indoor, airquality, Africa, cleanenergy, COVID19, BuildBackBetter, injustice, AirPollution, policies, inequalities, cleancooking","CCACoalition, c40cities, UNEP","Nairobi, Kenya",Dr Andriannah Mbandi,"Nairobi, Kenya",#Kenyan #SAresearcher a #WomenInSTEM working with #Africa #Cities #AirQuality #Mobility #Emissions assessing the impact on #PublicHealth #FoodSecurity #Climate,764,986,42,1624,4909,False,POSITIVE,[0.9395412]
155,155,1278001667884093442,langleydew,Tue Jun 30 16:25:16 +0000 2020,@Rehema1234 @sciencerely @OpenAQ @EPA @StateDept @AndriannahM Oh that stinks!!  With the rise in low cost sensors I hope there will be a way for researchers to get access.,Oh stinks With rise low cost sensors I hope way researchers get access,-0.3,0.4,2.0,0.0,,,"Rehema1234, sciencerely, OpenAQ, EPA, StateDept, AndriannahM",,dr. langley dewitt,,"IGAC Project Director, #Atmoschem with a global perspective (work in the US, France, and Rwanda). Outdoor & coffee enthusiast. tweets are my own",1305,810,45,3326,3668,False,NEGATIVE,[0.09955078]
156,156,1267072943697408001,JNJarvis76,Sun May 31 12:38:25 +0000 2020,"We’ve recently published one of the few registry based studies from Africa, utilising the relatively well developed EMR and death registry in Botswana. Even with 18 authors it took us well over six months to collate, clean, and check these data… 
https://t.co/OdWi7YjOAI
6/15",Weve recently published one registry based studies Africa utilising relatively well developed EMR death registry Botswana Even authors took us well six months collate clean check data,0.11666666666666667,0.3125,97.0,39.0,False,,,,Joe Jarvis,Botswana,"Infectious diseases and tropical medicine doctor, clinical researcher, HIV, opportunistic infections, fungal diseases, meningitis",671,160,6,96,94,False,NEUTRAL,[0.43812108]
157,157,1267327896512876544,AndriannahM,Mon Jun 01 05:31:30 +0000 2020,"@JNJarvis76 In a workshop on #airquality looking of health data was told Botswana was in the process of digitizing had only gotten to 2011, that was last year..",In workshop looking health data told Botswana process digitizing gotten last year..,0.0,0.06666666666666668,2.0,0.0,,airquality,JNJarvis76,"Nairobi, Kenya",Dr Andriannah Mbandi,"Nairobi, Kenya",#Kenyan #SAresearcher a #WomenInSTEM working with #Africa #Cities #AirQuality #Mobility #Emissions assessing the impact on #PublicHealth #FoodSecurity #Climate,764,986,42,1624,4909,False,NEGATIVE,[0.28460222]
158,158,1249102451463970816,omutsanijjames,Sat Apr 11 22:30:06 +0000 2020,Weekend Drive around Nairobi #mask #FreshAir @ Nairobi https://t.co/pWlTAAtQwL,Weekend Drive around Nairobi Nairobi,0.0,0.0,1.0,0.0,False,"mask, FreshAir",,"Nairobi, Kenya",Omutsani Nandi,Nairobi,| Ambivert | Sapiosexual | Data Management Specialist |,429,416,0,457,665,False,POSITIVE,[0.75823486]
159,159,1258818186755166217,CaroSunshine,Fri May 08 17:56:58 +0000 2020,"#karuaforest #workout #enjoylife #sunshine #freshair #stayfit #stayyoung 🇰🇪🌲☘️
...
...
...
#monkey #workoutmotivation #workoutplan #workouttime #workouttime #stayyoung #stayfit #stayhappyandhealthy #healthyskin… https://t.co/ft1qaCCNTX",... ... ...,0.0,0.0,0.0,0.0,False,"karuaforest, workout, enjoylife, sunshine, freshair, stayfit, stayyoung, monkey, workoutmotivation, workoutplan, workouttime, workouttime, stayyoung, stayfit, stayhappyandhealthy, healthyskin",,"Nairobi, Kenya",Caro Sunshine,"Sao Paulo, Brazil",Teacher in fullest passion International School,148,106,31,5191,11,False,NEUTRAL,[0.59381026]
160,160,1248988162539618306,CaroSunshine,Sat Apr 11 14:55:57 +0000 2020,"#walkingonsunshine #forest #monkeys #butterfly #birds #flowerpower #freshair #workout nature 🇰🇪🦋🙏🏼🦥🦜
...
...
...
#outofafrica #kenya🇰🇪 #nairobi #lockdown #freshair #workout #talk #flowerpower #happiness #sunshine🌞… https://t.co/VQoHpJkmNG",nature ... ... ...,0.0,0.0,1.0,0.0,False,"walkingonsunshine, forest, monkeys, butterfly, birds, flowerpower, freshair, workout, outofafrica, kenya, nairobi, lockdown, freshair, workout, talk, flowerpower, happiness, sunshine",,"Nairobi, Kenya",Caro Sunshine,"Sao Paulo, Brazil",Teacher in fullest passion International School,148,106,31,5191,11,False,POSITIVE,[0.72616506]
161,161,1275409744694587394,KappelleMaarten,Tue Jun 23 12:45:53 +0000 2020,"Happening now! First virtual meeting of the @UNEP 2020 #emissions Gap Report w/ the Steering Committee, lead authors, @UNEPDTU and partners! Assessing#GHG #emissions in the pre-#COVID and current world to inform #ClimateChange talks! @nlenvironagency @andersen_inger @JoyceMsuya https://t.co/IORuUdpVLE",Happening First virtual meeting Gap Report w/ Steering Committee lead authors partners Assessing pre- current world inform talks,0.125,0.3666666666666667,25.0,1.0,False,"emissions, emissions, COVID, ClimateChange","UNEP, UNEPDTU, nlenvironagency, andersen_inger, JoyceMsuya",Runda Estate,Maarten Kappelle,"Nairobi, Kenya",Scientist. Optimist. Motivator. Manager. @UNEP unleashing the potential of science for post-COVID sustainability. PhD. Born @ 318 ppm CO2. Views my own.,728,1836,13,1754,3684,False,NEUTRAL,[0.68773484]
162,162,1249072783067353088,NabothMutaremwa,Sat Apr 11 20:32:12 +0000 2020,"Hi @Sudhirntv, I liked your report on the effect of #lockdown on #airquality in K'la. It was really legit, we need to learn loads from it. It wo'd inform policy in that order @ntvuganda @nemaug @KCCAUG! #StayHomeSaveLifes indeed!",Hi I liked report effect K'la It really legit need learn loads It wo 'd inform policy order indeed,0.4,0.5,0.0,0.0,,"lockdown, airquality, StayHomeSaveLifes","Sudhirntv, ntvuganda, nemaug, KCCAUG","Wakiso, Uganda",Mutaremwa Naboth,"Kampala, Uganda",Leader striving to leave a mark ||standing up 4 equity and equality || Climate Change || M&E for prog|| Permaculture trainee| Christian || Community Contributor,434,854,0,2707,14641,False,POSITIVE,[0.89085364]
163,163,1257929982485151745,AGKerali,Wed May 06 07:07:33 +0000 2020,"Wearing of certain commonly seen partial face masks, covering the nose and mouth openings, can only block: pollen, dust, and large particulates, not Covid-19 aerosols. For Covid-19, you require the type known as N95. For frontline workers, the full PPEs. Plan for the vital N95. https://t.co/mjexY5lI2L",Wearing certain commonly seen partial face masks covering nose mouth openings block pollen dust large particulates Covid-19 aerosols For Covid-19 require type known N95 For frontline workers full PPEs Plan vital N95,0.07976190476190476,0.4583333333333333,2.0,0.0,False,,,"Kampala, Uganda",Anthony Kerali,"Kampala, Uganda",,2165,1820,1,4154,3728,False,NEUTRAL,[0.43563944]
164,164,1302893126495932416,UNEP,Mon Sep 07 08:55:02 +0000 2020,"Air pollution is a threat to sustainable development, as it simultaneously affects various social, environmental &amp; economic criteria linked to equitable human development, such as good health, food security, gender equality, climate stability &amp; poverty reduction
#WorldCleanAirDay https://t.co/nklnbwgrP9",Air pollution threat sustainable development simultaneously affects various social environmental amp economic criteria linked equitable human development good health food security gender equality climate stability amp poverty reduction,0.18666666666666668,0.2933333333333333,395.0,210.0,False,WorldCleanAirDay,,,UN Environment Programme,"Nairobi, Kenya",Official account of the United Nations Environment Programme. 🌏🌍🌎 #ForNature,1052784,2951,10605,29745,11675,True,NEUTRAL,[0.61772627]
165,165,1302895825769689088,TundeLukmanAni,Mon Sep 07 09:05:46 +0000 2020,"#WorldCleanAirDay What has been your contribution to #StareDownOnPollution especially #AirPollution 
Take #Sustainable Action today #Cycling @SustyVibes https://t.co/htFqQ8wAlP",What contribution especially Take Action today,0.05,0.55,1.0,2.0,False,"WorldCleanAirDay, StareDownOnPollution, AirPollution, Sustainable, Cycling",SustyVibes,"Lagos, Nigeria",T.L.A🌱☘️♻️,Nigeria,"AIESECer |Social Entrepreneur | Fitness/Health/Sustainability Advocate. PM @gomasterstroke #CodedFitnessHub 
Volunteer @sustyvibes @PickThatTrash @LagosfoodBank",771,1096,19,8571,13921,False,POSITIVE,[0.93619096]
166,166,1309949367785320449,yfmfofficial,Sat Sep 26 20:14:01 +0000 2020,"$YFMF community! Around 12 hours left YFMF is getting list on UniSwap so fasten your seatbelts for a BIG Ride.

🚀 YFMF PRIVATE SALE IS LIVE !🔥 

Website : https://t.co/yIaNvfVqql

VERIFIED CONTRACT $YFMF : https://t.co/qaC1OC7uuT

📧 Telegram : https://t.co/mfP4PyegG3 https://t.co/BQcmtZslxQ",YFMF community Around 12 hours left YFMF getting list UniSwap fasten seatbelts BIG Ride YFMF PRIVATE SALE IS LIVE Website VERIFIED CONTRACT YFMF Telegram,0.03409090909090909,0.24375,2244.0,2235.0,False,,,,$YFMF Official,,YFMF Official || Telegram - https://t.co/qpdJc3Ovcv,26407,4,1,9,27,False,NEUTRAL,[0.44510287]
167,167,1296446705920081922,OstenLaboratory,Thu Aug 20 13:59:16 +0000 2020,"#OstenLaboratory 
#Ostenlab 

Throw back Thursday.

We are Osten.

#airquality #airqualitymeasurement #environmentalanalysis #analysis @ Lagos, Nigeria https://t.co/oV3GIVwMip",Throw back Thursday We Osten Lagos Nigeria,0.0,0.0,0.0,0.0,False,"OstenLaboratory, Ostenlab, airquality, airqualitymeasurement, environmentalanalysis, analysis",,"Lagos, Nigeria",Osten Media,"Port Hacourt, Nigeria. ","Crude Assay / Production Chemistry / Oil Fingerprinting / Environmental Studies / Bio-Toxicity / Petroleum Quality Testing / Analysis on Soil, Solid waste, etc",125,115,0,444,81,False,NEUTRAL,[0.49312937]
169,169,1312433631844016136,richoliveltd,Sat Oct 03 16:45:36 +0000 2020,"Pre-occuption Clean up service.

#DetailedCleaning 
#upholsterycleaning 
#cleanair 
#cleaninghack 
#pestcontrolservices @ Park View Estate. Ikoyi. Island. https://t.co/6lBRJv7UfP",Pre-occuption Clean service Park View Estate Ikoyi Island,0.3666666666666667,0.7000000000000001,0.0,0.0,True,"DetailedCleaning, upholsterycleaning, cleanair, cleaninghack, pestcontrolservices",,"Lagos, Nigeria",Richolive Limited | WASH YOUR HANDS,Lagos,Providing tailor-made support services solution for your homes/businesses. | Facebook & Instagram @richoliveltd   📲 08079772064 📩 richoliveltd@yahoo.com,865,749,0,1848,126,False,POSITIVE,[0.7397356]
170,170,1311275113099165696,superbl90176699,Wed Sep 30 12:02:03 +0000 2020,"#TheJamSession
#FreshAIR
#WCW
#WednesdayVibes
#WednesdayWisdom
#WednesdayThoughts
#WednesdayMotivation
#FinePeopleFromKenya
#BlackLivesMatter ￼
#schoolsreopening
#Homeboy 
#AndyYoung254 #QuellieO #ashleymuthui

#meme_ed @JoshuaNyati #dennokimg @Kklux #martin_kihara @ckisuke https://t.co/rRbdv32BVT",￼,0.0,0.0,1.0,2.0,False,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter, schoolsreopening, Homeboy, AndyYoung254, QuellieO, ashleymuthui, meme_ed, dennokimg, martin_kihara","JoshuaNyati, Kklux, ckisuke",,super black,"Lagos, Nigeria",Musical--band Artist📢| singer🎤 | song writer🎵 Fun to be with😁| proudly Delta boy👑 happiness is my🌋 For booking : contact 08111636573,78,86,0,1885,1226,False,NEUTRAL,[0.59381026]
171,171,1289988191605288960,ebonychic4life,Sun Aug 02 18:15:26 +0000 2020,"She love colours @studiomucci 🌈🌈🌈🌈🌈🌈🌈🌈♥️💚💚💙💙

#love #fashionista #lagosboutique #african #follow #ankarafashion #nigerianwomen #naijafashiondaily #ankara #freshair #nigerianweddings  #nigerianbusiness… https://t.co/U6Z302Vxx7",She love colours ️ …,0.5,0.6,0.0,0.0,False,"love, fashionista, lagosboutique, african, follow, ankarafashion, nigerianwomen, naijafashiondaily, ankara, freshair, nigerianweddings, nigerianbusiness",StudioMucci,"Lagos, Nigeria",Onome Fasan,MY PRIVATE JET,"Ebonyworths C.E.O Blogger,Social Media Marketer (Events, pr lady,Brands,Products&Services)Live Tweets@Events,!PR Consultant!!#MUFC",4599,4246,124,50500,2450,False,POSITIVE,[0.97406614]
172,172,1311026294503727108,Ms_Orlatuneday,Tue Sep 29 19:33:20 +0000 2020,"Everywhere is calm now.

No biggie, no Mary and Martha, no Rema...

#freshair",Everywhere calm No biggie Mary Martha Rema ...,0.30000000000000004,0.75,2.0,0.0,,freshair,,,Oluwayomi 🍀,"Lagos, Nigeria","Let's all be ourselves truly...

Only positive energy | Never reply a troll 

#King",728,704,0,1099,457,False,POSITIVE,[0.7294432]
173,173,1311207342676025344,BrushDeejay,Wed Sep 30 07:32:46 +0000 2020,#np FEDERAL by @superbl90176699 #musicvibeso📻📻🎧🎶🎶🎶🎤📻📻📻 #morningjamz,FEDERAL,0.0,0.0,1.0,1.0,,"np, musicvibeso, morningjamz",superbl90176699,,Deejay brush,Lagos,,40,174,0,50,37,False,NEUTRAL,[0.5409204]
174,174,1289994735000735744,ebonychic4life,Sun Aug 02 18:41:26 +0000 2020,"@mariipvzz Those High waist pants 👖🤩🤩 

love #fashionista #lagosboutique #african #follow #ankarafashion #nigerianwomen #naijafashiondaily #ankara #freshair #nigerianweddings  #nigerianbusiness… https://t.co/NVpK2aVbHa",Those High waist pants 🤩🤩 love …,0.33,0.57,0.0,0.0,False,"fashionista, lagosboutique, african, follow, ankarafashion, nigerianwomen, naijafashiondaily, ankara, freshair, nigerianweddings, nigerianbusiness",Mariipvzz,"Lagos, Nigeria",Onome Fasan,MY PRIVATE JET,"Ebonyworths C.E.O Blogger,Social Media Marketer (Events, pr lady,Brands,Products&Services)Live Tweets@Events,!PR Consultant!!#MUFC",4599,4246,124,50500,2450,False,POSITIVE,[0.9425128]
175,175,1310441968338599936,dolkonltd,Mon Sep 28 04:51:26 +0000 2020,"With Sun King, families can breath cleaner air. This removes the worries of the harmful particulates emitted by Kerosene lanterns, knowing their loved ones are safer and healthier.
#Sunking #solarnergy #endenergypoverty https://t.co/UhnQUGNkBT",With Sun King families breath cleaner air This removes worries harmful particulates emitted Kerosene lanterns knowing loved ones safer healthier,0.7,0.8,1.0,0.0,False,"Sunking, solarnergy, endenergypoverty",,,Dolkon Limited,"Lagos, Nigeria","We provide Solar LED Lamps,  and Solar Home System targeted at under-electrified & Off-grid consumers.",73,76,0,293,373,False,NEUTRAL,[0.58462536]
176,176,1312036042694897665,ITEdgeNewsNG,Fri Oct 02 14:25:43 +0000 2020,"#Globalwarming: Are there effective and equitable solutions yet? These 4 countries produce the world largest #CO2 #emissions.
#China #USA #India #Russian Via @ITEdgeNewsNg @HS2ltd #ucsusa @MikeQuindazzi @ValaAfshar #GlobalWarming #pollution  https://t.co/J4YfaLZnqd https://t.co/Ue8eJhRt3r",Are effective equitable solutions yet These 4 countries produce world largest Via,0.6,0.8,2.0,1.0,False,"Globalwarming, CO2, emissions, China, USA, India, Russian, ucsusa, GlobalWarming, pollution","ITEdgeNewsNG, HS2ltd, MikeQuindazzi, ValaAfshar",,ITEdgeNews.NG,"Lagos, Nigeria",We offer tech reports and insights; We promote the African Startup Ecosystem. We believe the future of Africa depends on Technology.,9214,8626,87,16219,2407,False,POSITIVE,[0.86086035]
177,177,1312005995154071552,EcoRestorationF,Fri Oct 02 12:26:19 +0000 2020,"Your carbon footprint or your impact on the environment measures the greenhouse gases that you are responsible for creating. consume responsibly! #gogreen

#carbonfootprint #usereusables #reduce #refuse #emissions #transport #offsets #electricity #recycling #WasteManagement #vote https://t.co/ctjlsL2Nqs",Your carbon footprint impact environment measures greenhouse gases responsible creating consume responsibly,0.2,0.55,10.0,6.0,False,"gogreen, carbonfootprint, usereusables, reduce, refuse, emissions, transport, offsets, electricity, recycling, WasteManagement, vote",,,Eco-Restoration Foundation,"Lagos, Nigeria","We are an NGO and Coastal advocate committed to the promotion, protection, restoration & conservation of Nigerian coastal wetland. Healthy Nature is Our Goal!",410,551,2,572,2389,False,POSITIVE,[0.7908852]
178,178,1311804079581036545,Aorc_HVAC,Thu Oct 01 23:03:59 +0000 2020,"Air Conditioners | Order Air Conditioners Online in Nigeria
Shop for Air Conditioners online on Akpo Oyegwa Refrigeration Company. 
https://t.co/ISn3Y8Dffg

#hvac #airconditioner #onlineshopping #ac #onlineshop #shop #aorc #order #cooling #gree #nigeria #lagos #abuja #akpo https://t.co/KawZakRakx",Air Conditioners Order Air Conditioners Online Nigeria Shop Air Conditioners online Akpo Oyegwa Refrigeration Company,0.0,0.0,0.0,0.0,False,"hvac, airconditioner, onlineshopping, ac, onlineshop, shop, aorc, order, cooling, gree, nigeria, lagos, abuja, akpo",,,Akpo Oyegwa Refrigeration Company,"Lagos, Nigeria",First class #airconditioning and #refrigeration #company in #Nigeria. Akpo Oyegwa Refrigeration Company. #HVAC #NIGERIA.  https://t.co/xKFAS66F5o,2302,1470,29,3108,446,False,NEUTRAL,[0.52986544]
179,179,1302956916092608512,TundeLukmanAni,Mon Sep 07 13:08:31 +0000 2020,"#CleanAirForAll
Taking action on transport is action for #CleanAirForAll &amp; #ClimateAction.
What can you do to #ClearTheAir?
✅ Walk
✅ Take public transport 🚃
✅ Cycle 🚲

Learn more: https://t.co/11ghzc1SY2
#WorldCleanAirDay https://t.co/IJlU9gxRQ6",Taking action transport action amp What Walk Take public transport Cycle Learn,0.06666666666666668,0.08888888888888889,8.0,5.0,False,"CleanAirForAll, CleanAirForAll, ClimateAction, ClearTheAir, WorldCleanAirDay",,"Lagos, Nigeria",T.L.A🌱☘️♻️,Nigeria,"AIESECer |Social Entrepreneur | Fitness/Health/Sustainability Advocate. PM @gomasterstroke #CodedFitnessHub 
Volunteer @sustyvibes @PickThatTrash @LagosfoodBank",771,1096,19,8571,13921,False,POSITIVE,[0.7811888]
180,180,1302945279101075456,Smooth981FM,Mon Sep 07 12:22:16 +0000 2020,"Did you listen to Lagos Talks today? 🤔🤔

Today being the 7th of  September 2020, for the first time ever, the world will join together to mark the UN's international day of clean air for blue skies The theme for 2020 is ""Clean Air for all""
.
.
#smooth981fm
#CleanAirForAll https://t.co/8lrp2oUzMu",Did listen Lagos Talks today 🤔🤔 Today 7th September 2020 first time ever world join together mark UN 's international day clean air blue skies The theme 2020 `` Clean Air '',0.19666666666666668,0.3666666666666667,5.0,1.0,False,"smooth981fm, CleanAirForAll",,"Victoria Island, Nigeria",Smooth98.1FM,Nigeria,Love Music! Love Life! Whatsapp: 08094440981,30513,916,128,106744,4829,False,POSITIVE,[0.8991021]
181,181,1311253444972490753,NCCEnviron,Wed Sep 30 10:35:57 +0000 2020,"Professional dust fallout monitoring and evaluation can put an end to often misplaced sources of dust fallout.

NCC's technicians are able to set up and manage all aspects of #dustfalloutmonitoring. Read more: https://t.co/H12XqLsPbR
#environment #airquality #development https://t.co/loeaJSxiGa",Professional dust fallout monitoring evaluation put end often misplaced sources dust fallout NCC 's technicians able set manage aspects Read,0.13333333333333333,0.3083333333333333,1.0,1.0,False,"dustfalloutmonitoring, environment, airquality, development",,,NCC Environmental Services,"Cape Town, South Africa","NCC is a leading consultancy providing specialist environmental, health & safety, as well as various integrated conservation biodiversity management services.",1280,614,20,2016,554,False,NEUTRAL,[0.5136637]
182,182,1303258879116148736,PJC_Partners,Tue Sep 08 09:08:24 +0000 2020,"International Day of Clean Air for Blue Skies. 

#PJC #cleanair #bkueskies #internationaldays #sustainabledevelopmentgoals

https://t.co/bMPthPpVxO",International Day Clean Air Blue Skies,0.12222222222222225,0.26666666666666666,1.0,1.0,False,"PJC, cleanair, bkueskies, internationaldays, sustainabledevelopmentgoals",,"Cape Town, South Africa",PJC+Partners,Cape Town,Environmental and sustainable design consultancy for the built environment performance | Green building certification | Commissioning | Research & Education,153,424,4,408,790,False,POSITIVE,[0.747663]
183,183,1290162966348742656,Adamosrin,Mon Aug 03 05:49:55 +0000 2020,"Beautiful 13,35km walk, on the middle of nowhere. 4.5hrs. Came out with some cuts and scratches but it was worth it

#gayinstagram #gaystraightalliance #gayboy #hikes #nature #freshair #loveislove @ Silvermine… https://t.co/j1JaWFVZBN","Beautiful 13,35km walk middle nowhere 4.5hrs Came cuts scratches worth Silvermine…",0.3833333333333333,0.3666666666666667,0.0,0.0,False,"gayinstagram, gaystraightalliance, gayboy, hikes, nature, freshair, loveislove",,"Cape Town, South Africa",Adam osrin,,,47,285,0,160,183,False,POSITIVE,[0.714044]
184,184,1294223858682212353,LisaTingChong,Fri Aug 14 10:46:28 +0000 2020,"My City, 2020
.
.
.

#mycity #campsbay #llandudno #capetown #southafrica #morninghike #honeyguidehikes #mountain #sea #fynbos #nature #oldfriends #newfriends #freshair #rsa_minimal #gratefulforthesemoments @ Camps… https://t.co/EW0XeFhpKS",My City 2020 Camps…,0.0,0.0,1.0,0.0,False,"mycity, campsbay, llandudno, capetown, southafrica, morninghike, honeyguidehikes, mountain, sea, fynbos, nature, oldfriends, newfriends, freshair, rsa_minimal, gratefulforthesemoments",,"Cape Town, South Africa",Lisa Ting Chong,"Cape Town, South Africa",Dynamite comes in small packages.,206,212,4,872,385,False,NEUTRAL,[0.669621]
185,185,1310824176727531520,bicyclesbeyond,Tue Sep 29 06:10:12 +0000 2020,"#Cycling reduces your #carbonfootprint as you'll be responsible for FEWER #emissions being added to the #atmosphere 🚲

Good Tuesday morning fellow #BikeFriends 🙌🏽 🚴🏻🚴‍♂️🚴‍♀️ 💚 https://t.co/ccvAXgd1to",reduces 'll responsible FEWER added Good Tuesday morning fellow ‍️‍️,0.45,0.5750000000000001,58.0,20.0,False,"Cycling, carbonfootprint, emissions, atmosphere, BikeFriends",,,Bicycles and Beyond™,"Cape Town, South Africa",#Bicycles #Women #Youth #Empowerment #Beyond #Lifeskills #Events #CapeTown #SouthAfrica,4100,264,99,21511,23465,False,POSITIVE,[0.9663037]
186,186,1257988814506807298,blomnbeautiful,Wed May 06 11:01:20 +0000 2020,"@VondisPet owner, Paul Jacobson, Your ""stop the decay"" videos on FB are disgusting! What right did you have to publish the details of the man feeding the destitute in Sea Point? Now his car has been burnt out! You need to own this shit! Please explain! 

https://t.co/PMDUDYE02V",owner Paul Jacobson Your `` stop decay '' videos FB disgusting What right publish details man feeding destitute Sea Point Now car burnt You need shit Please explain,-0.3047619047619048,0.7785714285714285,14.0,5.0,True,,,,Kelly,"Cape Town, South Africa","Only love is real. ✨Blom Befok Florist. Nutrient dense foods . Potty mouthed, barefoot sunbeam seeker. Will always fight for the underdog. Own your shit.",178,378,1,1796,2851,False,NEGATIVE,[0.18490416]
187,187,1312171296206196737,blomnbeautiful,Fri Oct 02 23:23:10 +0000 2020,"It is not  in my nature to derive pleasure from someone else’s misfortune. BUT.  Can I just say...? Hahhaaha! Goetchoe for you Paul Jacobson, you vile little man. The wind should somma have moered over more of your Vondi vans!
#NatureIsHealing 
📷 @VOCfm https://t.co/fp7JInYig7 https://t.co/5LitIxY5eB",It nature derive pleasure someone else ’ misfortune BUT Can I say ... Hahhaaha Goetchoe Paul Jacobson vile little man The wind somma moered Vondi vans,-0.1875,0.5,0.0,0.0,True,NatureIsHealing,VOCfm,,Kelly,"Cape Town, South Africa","Only love is real. ✨Blom Befok Florist. Nutrient dense foods . Potty mouthed, barefoot sunbeam seeker. Will always fight for the underdog. Own your shit.",178,378,1,1796,2851,False,POSITIVE,[0.78047204]
188,188,1302734576268214272,rampehlobo,Sun Sep 06 22:25:01 +0000 2020,Today #UN &amp; its Member States commemorate the first International Day Of Clean Air For Blue Skies. #ClimateAction on #WorldCleanAirDay What are you doing to #ClearTheAir? #ClimateCrisis #CleanAirForBlueSkies #SeasonOfCreation #ArborMonth @environmentza @SAgovnews @eNCA #sabcnews https://t.co/WTzXjoXpUz,Today amp Member States commemorate first International Day Of Clean Air For Blue Skies What,0.15416666666666667,0.2833333333333334,8.0,6.0,False,"UN, ClimateAction, WorldCleanAirDay, ClearTheAir, ClimateCrisis, CleanAirForBlueSkies, SeasonOfCreation, ArborMonth, sabcnews","environmentza, SAgovnews, eNCA","Cape Town, South Africa",Rampe Hlobo,South Africa,Opinions are always my own but rarely expressed!,477,1185,17,3221,1128,False,POSITIVE,[0.8047155]
